codeAiot;raisonSociale;adresse1;adresse2;adresse3;codePostal;codeInsee;commune;codeNaf;numeroSiret;coordonneeX;coordonneeY;systemeCoordonnees;longitude;latitude;bovins;porcs;volailles;carriere;eolienne;industrie;prioriteNationale;statutSeveso;ied;serviceAiot;etatActivite;regimeVigueur;url;structure;etablissement;libelle_complet;nom_commune;epci_siren;epci_nom
0053321369;MARIOTTO Yannick;;Larkan;;33490;33111;Caudrot;;;450571;6392410;2154;-0.142981;44.586092;false;false;true;false;false;false;false;Non Seveso;false;DDPP 33;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321369;MARIOTTO Yannick;;MARIOTTO Yannick;Caudrot;200044394;CC du Réolais en Sud Gironde
0005211732;Electricité Réseau Distribution France;rue CARTHON-FERRIERE;;;33170;33192;Gradignan;35;55208131770425;414339;6414292;2154;-0.611538;44.768965;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211732;Electricité Réseau Distribution France;Gradignan;Electricité Réseau Distribution France — Gradignan;Gradignan;243300316;Bordeaux Métropole
0005205111;SETHELEC SNC;Quai Alfred de Vial;;;33530;33032;Bassens;35;39839319900086;420709;6430226;2154;-0.540138;44.914873;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205111;SETHELEC SNC;;SETHELEC SNC;Bassens;243300316;Bordeaux Métropole
0005213142;USTOM - St Magne de Castillon;Chemin de Cazaux;;;33350;33437;Saint-Magne-de-Castillon;38;25330349900060;457250;6420615;2154;-0.07273;44.842188;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213142;USTOM;St Magne de Castillon;USTOM — St Magne de Castillon;Saint-Magne-de-Castillon;243301454;CC Castillon/Pujols
0053315147;SCEA DES LEOTINS;LD LEOTINS;;;33540;33506;Sauveterre-de-Guyenne;01;33488537300012;456509;6402019;2154;-0.072944;44.674635;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053315147;SCEA DES LEOTINS;;SCEA DES LEOTINS;Sauveterre-de-Guyenne;200069599;CC Rurales de l'Entre-Deux-Mers
0053321162;SCEA LAPEYRE ET FILS;Loyasson Nord;;;33540;33419;Saint-Hilaire-du-Bois;;34512329300010;456512;6400394;2154;-0.072109;44.660017;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053321162;SCEA LAPEYRE ET FILS;;SCEA LAPEYRE ET FILS;Saint-Hilaire-du-Bois;200069599;CC Rurales de l'Entre-Deux-Mers
0005211974;EARL LAHAYE;CHATEAU HAUT BICOU;SALIGNAC;;33240;33018;Val de Virvée;01;50376584400017;434648;6441129;2154;-0.369569;45.018435;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211974;EARL LAHAYE;;EARL LAHAYE;Val de Virvée;243301223;CC du Grand Cubzaguais
0005212198;SOC CIVILE AGRICOLE CHATEAU VIEUX MANOIR;19 RUE DOMAINE DE VIEUX MANOIR;;;33760;33523;Targon;01;37852867300023;441668;6409414;2154;-0.263892;44.735798;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212198;SOC CIVILE AGRICOLE CHATEAU VIEUX MANOIR;;SOC CIVILE AGRICOLE CHATEAU VIEUX MANOIR;Targon;200069599;CC Rurales de l'Entre-Deux-Mers
0100307801;AUTO PRO;10 IMPASSE DU CHATEAU;BAT C;;33640;33037;Beautiran;45;92813057400017;427113;6406043;2154;-0.445702;44.699911;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100307801;AUTO PRO;;AUTO PRO;Beautiran;243301264;CC de Montesquieu
0005211958;COBAS - déchetterie;Boulevard Mestrezat;;;33311;33009;Arcachon;84;24330056300026;371283;6403384;2154;-1.14771;44.651841;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211958;COBAS;déchetterie — Arcachon;COBAS — déchetterie — Arcachon;Arcachon;243300563;CA Bassin d'Arcachon Sud (COBAS)
0005200535;BORDEAUX SUD;;;;33000;33063;Bordeaux;66;85210898400018;418307;6421638;2154;-0.565631;44.836657;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200535;BORDEAUX SUD;;BORDEAUX SUD;Bordeaux;243300316;Bordeaux Métropole
0100002051;LVMA;Chemin d'Hestigeac;;;33700;33281;Mérignac;38;88765161000016;404279;6423465;2154;-0.744032;44.847244;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100002051;LVMA;;LVMA;Mérignac;243300316;Bordeaux Métropole
0005201318;SAS SALANOVA;Machadey;276 route de Soulac;;33320;33519;Le Taillan-Médoc;38;50387273100016;409919;6432296;2154;-0.677934;44.929052;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201318;SAS SALANOVA;;SAS SALANOVA;Le Taillan-Médoc;243300316;Bordeaux Métropole
0005212186;JEAN MARIE PIMOUGUET;LIEU DIT BIQUET;;;33790;33316;Pellegrue;01;39492439300017;465197;6412939;2154;0.031418;44.775867;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212186;JEAN MARIE PIMOUGUET;;JEAN MARIE PIMOUGUET;Pellegrue;243301371;CC du Pays Foyen
0003101934;JOANEL Denis;route de Graveyron;;;33750;33303;Nérigean;;;440989;6421576;2154;-0.278838;44.844947;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003101934;JOANEL Denis;;JOANEL Denis;Nérigean;200070092;CA du Libournais
0005211723;BORDEAUX METROPOLE;163 rue Bouthier;;;33100;33063;Bordeaux;56;24330031600169;419195;6423137;2154;-0.55526;44.850499;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211723;BORDEAUX METROPOLE;Bordeaux — 163 rue Bouthier;BORDEAUX METROPOLE — Bordeaux — 163 rue Bouthier;Bordeaux;243300316;Bordeaux Métropole
0005205925;KODAK Laboratoire;Avenue Gustave Eiffel;ZAC de Canéjean;;33600;33318;Pessac;;34960071800168;411793;6416221;2154;-0.644806;44.78526;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005205925;KODAK Laboratoire;;KODAK Laboratoire;Pessac;243300316;Bordeaux Métropole
0003104919;ONEAYGUE (ex.QUARTUS LOGISTIQUE);Zone des Grands Pins;;;33640;33023;Ayguemorte-les-Graves;68;88478570000011;424724;6407165;2154;-0.476452;44.70906;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104919;ONEAYGUE (ex.QUARTUS LOGISTIQUE);;ONEAYGUE (ex.QUARTUS LOGISTIQUE);Ayguemorte-les-Graves;243301264;CC de Montesquieu
0005211738;Electricité Réseau Distribution France;Site de LIBOURNE;89 rue MONTAUDON;;33500;33243;Libourne;35;55208131706783;444604;6429477;2154;-0.237225;44.917365;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211738;Electricité Réseau Distribution France;Libourne;Electricité Réseau Distribution France — Libourne;Libourne;200070092;CA du Libournais
0003100819;BIOCENTRE DU SUD OUEST;Lotissement Les Cantines;Parcelle 1863 et 1872 - Section 0C;;33127;33422;Saint-Jean-d'Illac;39;81967165200025;401117;6416864;2154;-0.780007;44.786526;false;false;false;false;false;true;true;Non Seveso;true;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003100819;BIOCENTRE DU SUD OUEST;;BIOCENTRE DU SUD OUEST;Saint-Jean-d'Illac;243301165;CC Jalle-Eau-Bourde
0005208304;NICOLI Daniel;1 route de Castillonnaise;;;33340;33538;Valeyrac;;;394257;6485812;2154;-0.909768;45.403587;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation sans titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208304;NICOLI Daniel;;NICOLI Daniel;Valeyrac;200070720;CC Médoc Atlantique
0100040629;METBACH Louis;1 avenue de Pagnot;;;33160;33449;Saint-Médard-en-Jalles;;;406509;6425783;2154;-0.717221;44.869039;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation sans titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100040629;METBACH Louis;;METBACH Louis;Saint-Médard-en-Jalles;243300316;Bordeaux Métropole
0005207355;DALKIA;Résidence Parc de Capeyron;;;33689;33281;Mérignac;51;45650053702261;412325;6423211;2154;-0.642162;44.848347;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207355;DALKIA;Mérignac;DALKIA — Mérignac;Mérignac;243300316;Bordeaux Métropole
0005212415;SCEA DES VIGNOBLES PIERRE CHEVROT;CHATEAU DUFILHOT;7 LIEU DIT BORE EST;;33490;33543;Verdelais;01;44995484100010;441664;6393165;2154;-0.255483;44.589635;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212415;SCEA DES VIGNOBLES PIERRE CHEVROT;;SCEA DES VIGNOBLES PIERRE CHEVROT;Verdelais;200043974;CC du Sud Gironde
0100054048;Complexe aqualudique de Cenon;28 RUE CLEMENT ADER;;;33150;33119;Cenon;;21330119500425;422856;6423690;2154;-0.509281;44.856947;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100054048;Complexe aqualudique de Cenon;;Complexe aqualudique de Cenon;Cenon;243300316;Bordeaux Métropole
0005200444;SOGRAB;;;;33290;33056;Blanquefort;;31633168500016;413025;6430041;2154;-0.637293;44.910065;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200444;SOGRAB;;SOGRAB;Blanquefort;243300316;Bordeaux Métropole
0005211999;SCEA DU CHATEAU BEAULIEU;CHATEAU BEAULIEU;SALIGNAC;;33240;33018;Val de Virvée;01;43015483100027;434648;6441129;2154;-0.369569;45.018435;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211999;SCEA DU CHATEAU BEAULIEU;;SCEA DU CHATEAU BEAULIEU;Val de Virvée;243301223;CC du Grand Cubzaguais
0005208875;MEYSEN;;;;33689;33281;Mérignac;;;408904;6421709;2154;-0.684525;44.83341;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208875;MEYSEN;;MEYSEN;Mérignac;243300316;Bordeaux Métropole
0053320065;EARL VIGNOBLES JEAN BONNET;CHATEAU FOUCHE;14  R   GRAVETTE;;33620;33142;Cubnezais;01;41206424800013;431257;6447005;2154;-0.415802;45.069981;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053320065;EARL VIGNOBLES JEAN BONNET;;EARL VIGNOBLES JEAN BONNET;Cubnezais;243301181;CC Latitude Nord Gironde
0005209628;EDITRANS  S.A.R.L.;Lieu-dit Les Vergnes;Chemin des Vergnes;;33450;33433;Saint-Loubès;90;43217700400012;427420;6431541;2154;-0.455912;44.929376;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209628;EDITRANS  S.A.R.L.;;EDITRANS  S.A.R.L.;Saint-Loubès;243301249;CC Les Rives de la Laurence
0005211455;SAFETY KLEEN France SARL;Zone d'Activité La Palu;;;33240;33143;Cubzac-les-Ponts;81;48011152500071;427799;6435568;2154;-0.453345;44.965749;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211455;SAFETY KLEEN France SARL;;SAFETY KLEEN France SARL;Cubzac-les-Ponts;243301223;CC du Grand Cubzaguais
0005211539;MONCHAUX Didier;96 boulevard de la République;;;33510;33005;Andernos-les-Bains;;31365672000015;376895;6414238;2154;-1.084103;44.752058;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211539;MONCHAUX Didier;;MONCHAUX Didier;Andernos-les-Bains;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0005211825;XAVIER ET CAROLINE PERROMAT DOMAINES;1 LATOUR;;;33720;33120;Cérons;01;75111994200017;435469;6397609;2154;-0.335823;44.627281;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211825;XAVIER ET CAROLINE PERROMAT DOMAINES;;XAVIER ET CAROLINE PERROMAT DOMAINES;Cérons;200069581;CC Convergence Garonne
0100292329;ENGIE Solutions;rue Jean Boyer;ZAC de la Berge du Lac;;33000;33063;Bordeaux;35;55204695501017;418332;6426510;2154;-0.5681;44.880487;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100292329;ENGIE Solutions;;ENGIE Solutions;Bordeaux;243300316;Bordeaux Métropole
0053319985;EARL DU POURQUEY GAZEAU;POURQUEY;;;33540;33105;Castelviel;01;32524998500012;450877;6401348;2154;-0.143611;44.666603;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053319985;EARL DU POURQUEY GAZEAU;;EARL DU POURQUEY GAZEAU;Castelviel;200069599;CC Rurales de l'Entre-Deux-Mers
0005200668;AMC CASTERA;Zone industrielle de Barbet- BP 128;;;33350;33108;Castillon-la-Bataille;29;39033064500016;461632;6422592;2154;-0.018273;44.861496;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200668;AMC CASTERA;;AMC CASTERA;Castillon-la-Bataille;243301454;CC Castillon/Pujols
0003106734;DJOMATIN Sossa;route des Artigues - Quartier Secteur Nord-Est;;;33910;33393;Saint-Denis-de-Pile;;;449415;6435507;2154;-0.179386;44.973371;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106734;DJOMATIN Sossa;;DJOMATIN Sossa;Saint-Denis-de-Pile;200070092;CA du Libournais
0005206954;FRANCE TELECOM;rue Georges Bonnac;;;33000;33063;Bordeaux;52;41938347600290;416542;6421961;2154;-0.588128;44.838842;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005206954;FRANCE TELECOM;;FRANCE TELECOM;Bordeaux;243300316;Bordeaux Métropole
0005201137;LATASTE JACQUES;;;;33820;33374;Saint-Aubin-de-Blaye;37;34981694200016;420659;6469196;2154;-0.563046;45.265381;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201137;LATASTE JACQUES;;LATASTE JACQUES;Saint-Aubin-de-Blaye;243300811;CC de l'Estuaire
0005207552;MAIRIE - Listrac Médoc;Libardac;;;33480;33248;Listrac-Médoc;;;401587;6448826;2154;-0.793476;45.074169;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207552;MAIRIE - Listrac Médoc;Listrac-Médoc — Libardac;MAIRIE - Listrac Médoc — Listrac-Médoc — Libardac;Listrac-Médoc;243301389;CC Médullienne
0053326357;SCEA YUNG CHARLES ET FILS;;8, Chemin de Palette;;33410;33040;Béguey;01;33009423600024;436917;6399584;2154;-0.318631;44.645594;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326357;SCEA YUNG CHARLES ET FILS;;SCEA YUNG CHARLES ET FILS;Béguey;200069581;CC Convergence Garonne
0005209355;BLANCHARD-BOIS;;;;33125;33436;Saint-Magne;16;46520085500018;405512;6387603;2154;-0.707144;44.525268;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005209355;BLANCHARD-BOIS;;BLANCHARD-BOIS;Saint-Magne;243301405;CC du Val de l'Eyre
0005213119;AUBERT ALAIN;RIBEBON;;;33890;33319;Pessac-sur-Dordogne;01;38978738300014;470563;6417283;2154;0.097179;44.816745;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213119;AUBERT ALAIN;;AUBERT ALAIN;Pessac-sur-Dordogne;243301454;CC Castillon/Pujols
0005212419;SCEA THIERY;CHATEAU MACHORRE;;;33490;33444;Saint-Martin-de-Sescas;01;39022541500012;448301;6393293;2154;-0.172001;44.593218;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212419;SCEA THIERY;;SCEA THIERY;Saint-Martin-de-Sescas;200044394;CC du Réolais en Sud Gironde
0005200948;USTOM  CASTILLONNAIS;Racinette;;;33790;33277;Massugas;38;25330349900011;470910;6410424;2154;0.104746;44.755149;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005200948;USTOM  CASTILLONNAIS;;USTOM  CASTILLONNAIS;Massugas;243301371;CC du Pays Foyen
0100037608;FIOROTTO Jean-Luc (Propriétaire C226);Lieu-dit Les Landes;;;33640;33007;Arbanats;;;428812;6400817;2154;-0.421418;44.653571;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0100037608;FIOROTTO Jean-Luc (Propriétaire C226);;FIOROTTO Jean-Luc (Propriétaire C226);Arbanats;200069581;CC Convergence Garonne
0003106329;TG SERVICES;Parcelle n° 47, section 0D;Route du Grand Crohot;;33950;33236;Lège-Cap-Ferret;77;44006227100026;370027;6419314;2154;-1.174144;44.794463;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003106329;TG SERVICES;;TG SERVICES;Lège-Cap-Ferret;243301504;CA du Bassin d'Arcachon Nord (COBAN)
0005201373;AUTOS PIECES OCCASIONS;;;;33870;33539;Vayres;;;438467;6427359;2154;-0.313797;44.896021;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201373;AUTOS PIECES OCCASIONS;;AUTOS PIECES OCCASIONS;Vayres;200070092;CA du Libournais
0005208686;GREECE 93;Avenue Jean-Jacques Rousseau;;;33127;33422;Saint-Jean-d'Illac;47;97865076000025;401754;6419529;2154;-0.773572;44.810766;false;false;false;false;false;false;false;;false;DREAL NA;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208686;GREECE 93;;GREECE 93;Saint-Jean-d'Illac;243301165;CC Jalle-Eau-Bourde
0005208565;MAIRIE - Langon;Bigardoy;;;33210;33337;Preignac;;;437229;6391212;2154;-0.310275;44.570409;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208565;MAIRIE - Langon;;MAIRIE - Langon;Preignac;200069581;CC Convergence Garonne
0053325802;EARL DES VIGNOBLES BOSSUET-HUBERT;;CHATEAU PEYBONHOMME;;33390;33100;Cars;;34293333000017;413928;6453319;2154;-0.639453;45.119807;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325802;EARL DES VIGNOBLES BOSSUET-HUBERT;;EARL DES VIGNOBLES BOSSUET-HUBERT;Cars;200023794;CC de Blaye
0053325149;DUTREUILH Olivier;;;;33430;33507;Sauviac;;34906045900014;445523;6372196;2154;-0.196216;44.402446;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053325149;DUTREUILH Olivier;;DUTREUILH Olivier;Sauviac;200043982;CC du Bazadais
0005208416;ETABLISSEMENTS HOSTEIN ET LAVAL;80 ROUTE DE LA GRAVIERE BLEUE;;;33480;33022;AVENSAN;16;45520654000029;406357;6445494;2154;-0.73093;45.046248;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208416;ETABLISSEMENTS HOSTEIN ET LAVAL;;ETABLISSEMENTS HOSTEIN ET LAVAL;Avensan;243301389;CC Médullienne
0053324850;STE CIVILE CHATEAU MONTLABERT;;Château Montlabert;;33330;33394;Saint-Émilion;;78198509800016;448995;6428747;2154;-0.181256;44.912404;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053324850;STE CIVILE CHATEAU MONTLABERT;;STE CIVILE CHATEAU MONTLABERT;Saint-Émilion;200035533;CC du Grand Saint Emilionnais
0005212297;EARL VIGNOBLES MAULUN;LD LA CHATAIGNERAIE;;;33760;33523;Targon;01;32694333900019;441668;6409414;2154;-0.263892;44.735798;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212297;EARL VIGNOBLES MAULUN;;EARL VIGNOBLES MAULUN;Targon;200069599;CC Rurales de l'Entre-Deux-Mers
0005208157;CLICHERIE D'AQUITAINE;4 rue Pierre Rambaud;;;33600;33318;Pessac;;34967848200028;409595;6417092;2154;-0.673075;44.792177;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005208157;CLICHERIE D'AQUITAINE;;CLICHERIE D'AQUITAINE;Pessac;243300316;Bordeaux Métropole
0005201340;COBAS;Centre de Valorisation des Déchets;Graulin;;33470;33527;Le Teich;38;24330056300117;382557;6393793;2154;-0.999579;44.570846;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005201340;COBAS;Le Teich;COBAS — Le Teich;Le Teich;243300563;CA Bassin d'Arcachon Sud (COBAS)
0005211729;SONELOG;LOT DOMAINE DE POT AU PIN 2;;;33610;33122;CESTAS;46;79012178400041;402764;6408780;2154;-0.754351;44.714535;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En exploitation avec titre;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211729;SONELOG;;SONELOG;Cestas;243301165;CC Jalle-Eau-Bourde
0003104783;SCL;95, quai Carriet;;;33310;33249;Lormont;;;422427;6426028;2154;-0.516023;44.877805;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003104783;SCL;;SCL;Lormont;243300316;Bordeaux Métropole
0005207557;MAIRIE - Saucats;Capet;;;33650;33501;Saucats;;;414099;6401234;2154;-0.607032;44.651429;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005207557;MAIRIE - Saucats;;MAIRIE - Saucats;Saucats;243301264;CC de Montesquieu
0003103345;M&H INVEST;Lieu-dit Bernard Guillem;;;33750;33303;Nérigean;68;51834752100016;440989;6421576;2154;-0.278838;44.844947;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0003103345;M&H INVEST;;M&H INVEST;Nérigean;200070092;CA du Libournais
0053326340;SOC CIVILE DU CHATEAU BELLES GRAVES;;CHATEAU BELLES GRAVES;;33500;33302;Néac;;34963395800013;448266;6431793;2154;-0.192045;44.939542;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053326340;SOC CIVILE DU CHATEAU BELLES GRAVES;;SOC CIVILE DU CHATEAU BELLES GRAVES;Néac;200035533;CC du Grand Saint Emilionnais
0053317930;SOC CIVILE DES VIGNOBLES PERNETTE;;LD  PASQUET;;33760;33156;Escoussans;01;37937966200016;440284;6402837;2154;-0.27791;44.67612;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0053317930;SOC CIVILE DES VIGNOBLES PERNETTE;Escoussans;SOC CIVILE DES VIGNOBLES PERNETTE — Escoussans;Escoussans;200069581;CC Convergence Garonne
0005212435;GAEC AGREE JOANNA;LIEU DIT LES HIVERS;;;33390;33047;Berson;01;81852873900019;420530;6451089;2154;-0.5543;45.102456;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005212435;GAEC AGREE JOANNA;;GAEC AGREE JOANNA;Berson;200023794;CC de Blaye
0005211519;SAINT-AMAND;Fontenelle;;;33240;33183;Gauriaguet;;;433044;6444265;2154;-0.391622;45.046027;false;false;false;false;false;false;false;;false;DREAL NA;;Non ICPE;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005211519;SAINT-AMAND;;SAINT-AMAND;Gauriaguet;243301223;CC du Grand Cubzaguais
0005213875;FABRIMACO - ISDI;Estigeac Hestigeac Ouest;;;33127;33281;Martignas-sur-Jalle;;47120092300061;404408;6423641;2154;-0.742507;44.848882;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Enregistrement;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213875;FABRIMACO;ISDI;FABRIMACO — ISDI;Mérignac;243300316;Bordeaux Métropole
0005204966;SPBL;Boulevard des Industries;;;33440;33032;Ambarès-et-Lagrave;52;33448926700016;422141;6430995;2154;-0.522446;44.922366;false;false;false;false;false;true;false;Non Seveso;false;DREAL NA;En fin d'exploitation;Autorisation;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005204966;SPBL;;SPBL;Bassens;243300316;Bordeaux Métropole
0005213451;CHATEAU DE MONBAZAN;121 RUE HENRI LAVAL;;;33720;33225;LANDIRAS;01;43182755900011;428829;6391266;2154;-0.415995;44.567675;false;false;false;false;false;false;false;;false;DDPP 33;;Autres régimes;https://www.georisques.gouv.fr/risques/installations/donnees/details/0005213451;CHATEAU DE MONBAZAN;;CHATEAU DE MONBAZAN;Landiras;200069581;CC Convergence Garonne
